Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
1992-04-17,,,,0.6448284756254836,0.8443093549476529,0.76515,1.2226499999999998,0.1523182842868458,,,1.7351999999999999,,,0.007461322370163665,,0.1645751902900638,0.3433771139153576,0.54241,0.6015218502812115
1992-04-20,,,,0.6466318563184015,0.8459163388740853,0.76585,1.22455,0.15217804831653034,,,1.7379499999999999,,,0.007441029838529653,,0.16486822906791745,0.3433771139153576,0.5425,0.6017209218364522
1992-04-21,,,,0.6442883834804458,0.844273713537929,0.76325,1.22315,0.15239256324291373,,,1.7416500000000001,,,0.0074443534579021805,,0.16477857878475796,0.3427592116538132,0.54025,0.6029544769369912
1992-04-22,,,,0.6465377901338334,0.8416622830089426,0.7623,1.2289,0.1530690341343946,,,1.75305,,,0.00744601638123604,,0.16553413727746003,0.3436485162975309,0.5376,0.6032272658724175
1992-04-23,,,,0.6472910868017347,0.8405303746664144,0.75395,1.23145,0.15329194450831607,,,1.75815,,,0.007425283088917766,,0.1658883737133283,0.34364261168384885,0.5327500000000001,0.6021375884389584
1992-04-24,,,,0.6511264487563485,0.8406540288344331,0.75315,1.236,0.15416634548678024,,,1.7643,,,0.007432733759476736,,0.1665986388891203,0.3443051921222972,0.53355,0.6033000512805045
1992-04-27,,,,0.6535520554212143,0.8335764598007751,0.7530100000000001,1.2347000000000001,0.15397644160443452,,,1.76715,,,0.007510495918045469,,0.16642396505096735,0.344595875187374,0.5345,0.604814322003145
1992-04-28,,,,0.6567713122290818,0.8349336227769892,0.7545499999999999,1.2361499999999999,0.15386982612709646,,,1.76705,,,0.007505450833667951,,0.16644889602769708,0.34475031458466204,0.53805,0.6049789769805499
1992-04-29,,,,0.6541077969649398,0.8352300014616525,0.7586999999999999,1.2314,0.15360511197812662,,,1.7614500000000002,,,0.007481669908723627,,0.16594893751192757,0.34456025497458864,0.5383,0.6042478624731865
1992-04-30,,,,0.659152330103487,0.8374858674259872,0.7545999999999999,1.23895,0.15364995467326337,,,1.76885,,,0.007502438292445045,,0.16711928138709,0.3447859741065734,0.5365249999999999,0.6036642419486281
1992-05-01,,,,0.6628662335940608,0.839243002811464,0.75472,1.2443,0.15477480266212662,,,1.7761,,,0.007536078978107691,,0.1677331700730478,0.3460806367883717,0.5374249999999999,0.6056935190793459
1992-05-04,,,,0.6581112207963147,0.8374858674259872,0.7553,1.23935,0.1547748026621266,,,1.76875,,,0.00749990625117186,,0.16709135719954885,0.34565596861443804,0.53745,0.6047594569260076
1992-05-05,,,,0.6612881893929374,0.8363826450601148,0.756,1.24685,0.15550890288469013,,,1.77755,,,0.007521624670928921,,0.16820716394311236,0.34577548797565744,0.53725,0.6060055146501833
1992-05-06,,,,0.6643635397289397,0.8332291796858725,0.7550250000000001,1.25375,0.1562988433885589,,,1.7869,,,0.007554296506137866,,0.16908314663735893,0.3466504896438166,0.53843,0.6059687926071807
1992-05-07,,,,0.6599353263380189,0.8328821888143922,0.75385,1.250175,0.15601354197544348,,,1.7891,,,0.007542900245144259,,0.16877209859665998,0.3460506964270265,0.5366500000000001,0.6057302077654613
1992-05-08,,,,0.6527415143603134,0.8294797088526221,0.75125,1.24245,0.1546575109420189,,,1.78145,,,0.007490356166435714,,0.16817887505150478,0.344976282880552,0.53633,0.605803598473375
1992-05-11,,,,0.6527415143603134,0.8278831029058697,0.748235,1.24725,0.15560569516844316,,,1.7877500000000002,,,0.007516536380036078,,0.1684650308712169,0.3448513690599352,0.53125,0.6068145271397797
1992-05-12,,,,0.6614194060453734,0.8276261612629575,0.7506499999999999,1.25925,0.15649942095214248,,,1.80305,,,0.007650816724685361,,0.16993075321806364,0.34689098950654756,0.53242,0.6090133982947625
1992-05-13,,,,0.6722689075630253,0.8298410854321397,0.752205,1.27115,0.15781333838336017,,,1.8168,,,0.007708614376565812,,0.17156337122024448,0.34755408810496125,0.532925,0.6107056704021497
1992-05-14,,,,0.672992798977051,0.8290327260668614,0.7552,1.26315,0.15796540557617883,,,1.8054999999999999,,,0.0076601938029032144,,0.17046955839860897,0.3492473719135264,0.5331,0.6108362348054487
1992-05-15,,,,0.6701289998324678,0.8300477277443453,0.7560250000000001,1.269825,0.1583029919265474,,,1.8131,,,0.007699444485080401,,0.17125487006036738,0.3481227480809734,0.53295,0.6108735491753207
1992-05-18,,,,0.6793939805693322,0.8337502084375521,0.7584,1.2803,0.1597316508266113,,,1.82655,,,0.007760661208334951,,0.17285038934550198,0.3495525727069351,0.533,0.6119014838610983
1992-05-19,,,,0.6811757092742073,0.8354567859977443,0.7558499999999999,1.28255,0.1601229744443733,,,1.82615,,,0.007732307513869828,,0.1732486724820471,0.3511544201562637,0.53205,0.613308800981294
1992-05-20,,,,0.6774149844194554,0.8348987685243163,0.7548499999999999,1.27675,0.15923059775166395,,,1.8205500000000001,,,0.007714858818083628,,0.17237664296487828,0.3503608716978488,0.53225,0.613515752016933
1992-05-21,,,,0.670331143584931,0.833368057002375,0.7556649999999999,1.2641799999999999,0.1577660329731009,,,1.80725,,,0.007671947523878937,,0.17071984020622955,0.34924127333368254,0.5329,0.6127638714421397
1992-05-22,,,,0.6692096633875393,0.8344111143560432,0.756275,1.26525,0.15770880645975272,,,1.8076999999999999,,,0.007735746886361878,,0.1706411842498187,0.3493266728381046,0.5336500000000001,0.6127263257865874
1992-05-25,,,,0.6697475051905432,0.8322237017310253,0.7568499999999999,1.26535,0.1578781180928323,,,1.80895,,,0.007727079550283971,,0.17071401135248174,0.34939380175395685,0.5342,0.6132899941737451
1992-05-26,,,,0.670510929328148,0.8300994044036774,0.757825,1.26645,0.1582203376422005,,,1.81285,,,0.0077089115016959605,,0.17091533708777357,0.3499378860252305,0.5346500000000001,0.6138547005923698
1992-05-27,,,,0.6686726847208292,0.828466095025061,0.7564000000000001,1.2501499999999999,0.1559697418700772,,,1.78695,,,0.007681671531725303,,0.16869238100861175,0.34771119108468507,0.53555,0.6116769122549469
1992-05-28,,,,0.6747865987381491,0.8287407284631003,0.7575000000000001,1.2585499999999998,0.1570549063952758,,,1.796,,,0.007717538105344396,,0.1697807281895432,0.347668880158537,0.5348,0.6117517511393876
1992-05-29,,,,0.6836204539239814,0.8296345459824946,0.7553000000000001,1.27195,0.15873519794279184,,,1.8188,,,0.007825889608001188,,0.1716517186628331,0.3501584466971305,0.53455,0.6144393241167434
1992-06-01,,,,0.6838542022840731,0.829393713195654,0.75585,1.27325,0.15891934843067146,,,1.8165499999999999,,,0.007869987801518907,,0.17188480280515997,0.34946706272933775,0.5346500000000001,0.6144582014808443
1992-06-02,,,,0.6781500067815001,0.8291702079144297,0.7558999999999999,1.26485,0.15791551519936836,,,1.80285,,,0.007827788649706457,,0.17078544224890269,0.34989503149055284,0.53445,0.6145337225380243
1992-06-03,,,,0.677323218639935,0.8315143955929738,0.7603000000000001,1.27155,0.1588310038119441,,,1.80975,,,0.007835455435847209,,0.17167529335015752,0.3495892326516343,0.5362899999999999,0.613704010555709
1992-06-04,,,,0.6825472663981982,0.8349336227769892,0.76135,1.28105,0.1591621703353547,,,1.8208499999999999,,,0.007855459544383346,,0.17274588217003378,0.350207497942531,0.53669,0.6147226064238512
1992-06-05,,,,0.6851661527920522,0.8373105584861426,0.7616499999999999,1.28185,0.1600640256102441,,,1.823,,,0.007881152224455215,,0.172952031753993,0.35159889597946664,0.5376500000000001,0.6140620202640467
1992-06-08,,,,0.6873324627122138,0.8357535362821505,0.76225,1.2843499999999999,0.1596360298519376,,,1.82545,,,0.007854534029768684,,0.17324567102379526,0.3519329919583311,0.54005,0.6147226064238512
1992-06-09,,,,0.683667190811513,0.837065249236178,0.7616999999999999,1.28035,0.159846547314578,,,1.8239500000000002,,,0.007835762419683435,,0.17272499589778134,0.3520816829504445,0.5425,0.6145714900285776
1992-06-10,,,,0.6858240175570949,0.836645053336122,0.760225,1.28215,0.15958380543542441,,,1.82565,,,0.00783944810285356,,0.17255808736615963,0.35116675153196497,0.54195,0.6152994200802966
1992-06-11,,,,0.6952169076751947,0.8365750616974107,0.7613000000000001,1.29143,0.16113438607798905,,,1.8411000000000002,,,0.007904575959022678,,0.17433599776849923,0.35300139435550776,0.5421,0.6162948354492789
1992-06-12,,,,0.6976541379611058,0.8386975027781856,0.7579499999999999,1.2913,0.16163575382874693,,,1.8420999999999998,,,0.00789188122718753,,0.17443635253586848,0.35372561504041317,0.5426,0.6165988407941793
1992-06-15,,,,0.7034822370735139,0.8369251370464911,0.752275,1.29775,0.16194331983805668,,,1.84765,,,0.00787773751378604,,0.17513901659442183,0.35411391844756457,0.5412,0.616010102565682
1992-06-16,,,,0.7084159818645509,0.8342370901810294,0.7522,1.30255,0.1616945589780904,,,1.8545500000000001,,,0.007900454276120877,,0.17553252178797427,0.3538257408226448,0.5424,0.6166368625516433
1992-06-17,,,,0.702247191011236,0.8346200392271418,0.75205,1.2941,0.16144134835814147,,,1.84595,,,0.00784836950123612,,0.1747594872556644,0.35356928190078846,0.5409,0.6164468006411047
1992-06-18,,,,0.7033090691704469,0.8327434733730273,0.7530100000000001,1.29985,0.162119222476209,,,1.8529,,,0.007878358150161507,,0.17537552283827745,0.35343182300134307,0.5425,0.6169412055031156
1992-06-19,,,,0.7011147724882564,0.8338197281747686,0.750475,1.2958,0.16197479672163012,,,1.8484999999999998,,,0.007865685553488627,,0.17477170446104776,0.35335064751506157,0.54525,0.6165418169487346
1992-06-22,,,,0.7037545304197895,0.8359107247345984,0.75005,1.30285,0.16250385946666235,,,1.85285,,,0.007864108210128971,,0.17576391391083496,0.35300139435550776,0.5426,0.6176843015534761
1992-06-23,,,,0.7012622720897616,0.8342718892086931,0.74905,1.30115,0.16230604427708886,,,1.85185,,,0.007851758793969849,,0.1757114115776249,0.353544281421248,0.5432,0.6165418169487346
1992-06-24,,,,0.7108836283500392,0.8350905029332554,0.7507499999999999,1.31605,0.16389949682854477,,,1.86965,,,0.007907951445178127,,0.17734741471806195,0.35432722118876786,0.5452,0.618066071263018
1992-06-25,,,,0.7202016564638098,0.8378016085790885,0.748265,1.32625,0.16513367571048765,,,1.88585,,,0.007986263626562313,,0.17889887740954427,0.35527764948307106,0.5438500000000001,0.617455466024513
1992-06-26,,,,0.7208506037123805,0.8364176233193233,0.744755,1.3279999999999998,0.16512004227073082,,,1.8848,,,0.007950294757178122,,0.17932234087383778,0.3561570652657822,0.5416,0.6178751274367451
1992-06-29,,,,0.7246376811594204,0.8349161952868981,0.7465499999999999,1.3382,0.16693654741832628,,,1.89255,,,0.007952286282306162,,0.18066031344564384,0.3577625529935782,0.54515,0.6184291898577612
1992-06-30,,,,0.7246376811594204,0.8329515638665611,0.7466999999999999,1.3367,0.16663889351774702,,,1.89395,,,0.007957665221024151,,0.18048423921381065,0.3578521712680492,0.5436,0.6188310281877534
1992-07-01,,,,0.7261900439344976,0.8304958059961798,0.74505,1.33715,0.16731361263552402,,,1.8944,,,0.007970318533780203,,0.1805494118602909,0.3596669484057763,0.5436799999999999,0.618639611494324
1992-07-02,,,,0.7362685907819173,0.8314279775514445,0.74185,1.34955,0.1675126053235506,,,1.91345,,,0.00802858175103368,,0.1822805114791152,0.3603149152359162,0.54325,0.6191567085629373
1992-07-03,,,,0.7332184624408843,0.8305992773786286,0.7431,1.34135,0.1667139022723105,,,1.8989500000000001,,,0.008008649341288593,,0.1807746192434582,0.35920830489600925,0.54357,0.6190034045187248
1992-07-06,,,,0.7345919341805627,0.8314625426124554,0.7423000000000001,1.3449499999999999,0.1675097993232604,,,1.8985999999999998,,,0.00803955460867468,,0.18145691759134086,0.3592083048960092,0.54278,0.6202512017367033
1992-07-07,,,,0.7423078350591991,0.8357360745476579,0.74245,1.36595,0.16956912485374662,,,1.9231500000000001,,,0.00805477245267821,,0.18442528470653327,0.3605877580456143,0.5434,0.6200396825396826
1992-07-08,,,,0.741839762611276,0.8376437082486965,0.74442,1.3649499999999999,0.169548999660902,,,1.91755,,,0.00800787975367762,,0.18434369037633766,0.3609717359130779,0.5446,0.6203089138390919
1992-07-09,,,,0.729181857955374,0.8391725758402214,0.7533500000000001,1.3452499999999998,0.16791201410460918,,,1.89035,,,0.007952602489164578,,0.18149643813240166,0.35719388484069153,0.54405,0.6191758769078356
1992-07-10,,,,0.7357810315650063,0.8362252790901868,0.74468,1.35775,0.16856015912079023,,,1.90875,,,0.007972923950264901,,0.18326262450404554,0.35960874568469503,0.54455,0.6196170766466325
1992-07-13,,,,0.7477893477407415,0.8373280860773272,0.74725,1.3754250000000001,0.17130034088767837,,,1.92015,,,0.008002080540940645,,0.18558556886616498,0.3613043085538795,0.54635,0.622451837789051
1992-07-14,,,,0.7413447994662318,0.8366800535475234,0.74648,1.3648749999999998,0.17006802721088435,,,1.90915,,,0.007979890675497744,,0.18418750287792973,0.3606072626302693,0.54665,0.621060149675496
1992-07-15,,,,0.7422802850356295,0.8364526045042973,0.7425750000000001,1.36585,0.17083796019475525,,,1.91145,,,0.007984669434685404,,0.18439467836958226,0.3608805485384337,0.5457500000000001,0.6216006216006216
1992-07-16,,,,0.7478312892611427,0.8374858674259872,0.7417849999999999,1.37075,0.17131501404783114,,,1.92805,,,0.007965271416623522,,0.18498820700180363,0.3611086034124763,0.5455,0.6216006216006217
1992-07-17,,,,0.7654623392529087,0.8394543546694647,0.743365,1.38765,0.17319616197305066,,,1.94035,,,0.008033612635265953,,0.1875029297332771,0.3627065160225603,0.5473,0.6216972334473112
1992-07-20,,,,0.7526436608587663,0.8383986585621461,0.74475,1.3548,0.17392816766675362,,,1.8955499999999998,,,0.007971621029136275,,0.18310826276035705,0.3600295224208385,0.54695,0.619348445435402
1992-07-21,,,,0.7528419784687194,0.8375735494273091,0.74514,1.36325,0.169857150136735,,,1.90065,,,0.007977344342068525,,0.18364629723153206,0.35896331394931436,0.5465399999999999,0.6204821146030466
1992-07-22,,,,0.7551586777171553,0.8404067568703253,0.748275,1.36215,0.1698888926641976,,,1.89595,,,0.007889857588070535,,0.18379143348128543,0.35951178299868775,0.5476,0.6199820205214048
1992-07-23,,,,0.7568876778686043,0.838539264601065,0.7463650000000001,1.36635,0.17036355582813725,,,1.90265,,,0.007883606434599571,,0.18417054192181959,0.3595764189784434,0.5478,0.6190800470500836
1992-07-24,,,,0.7470491558344539,0.8377665144724165,0.745825,1.3467,0.16910459118965082,,,1.88315,,,0.007796511061300067,,0.18176695658496242,0.3587379598572223,0.54735,0.6186396114943239
1992-07-27,,,,0.7599939200486395,0.8403891001533711,0.74295,1.36905,0.17089635136289838,,,1.9115499999999999,,,0.007841599686336014,,0.18473873324650614,0.35920185348156397,0.5446,0.6192909119058678
1992-07-28,,,,0.7633587786259541,0.8402478731225712,0.743035,1.3748,0.17152070254879764,,,1.9191500000000001,,,0.007842829692953216,,0.18546853989891965,0.3597769382982551,0.5446,0.6200204606752022
1992-07-29,,,,0.7556722649386962,0.8422116477870888,0.74195,1.36735,0.17060479399471123,,,1.91035,,,0.007813446159495877,,0.18448993146199047,0.35932446999640677,0.54453,0.6198475175106923
1992-07-30,,,,0.7567158531971245,0.844273713537929,0.74295,1.3725,0.17138548022211558,,,1.91645,,,0.00783422774100043,,0.18528640646278988,0.35857073704215,0.5444,0.6201358097423336
1992-07-31,,,,0.7571168988491823,0.8433303113997175,0.7425499999999999,1.3737,0.17116839546746088,,,1.9148,,,0.007862964258895962,,0.18521433929414816,0.35869935613465576,0.54435,0.6204051245463287
1992-08-03,,,,0.7559150351500492,0.8431347750937985,0.74285,1.3739,0.17143836790673755,,,1.91345,,,0.007858021271663582,,0.18524865000046312,0.35778175313059035,0.5435,0.6209059017105958
1992-08-04,,,,0.751653638003608,0.8420343550016841,0.7412000000000001,1.3704,0.17103665315477107,,,1.90825,,,0.007852221197071123,,0.1848890203655256,0.3579802752868317,0.54355,0.6211758859521074
1992-08-05,,,,0.7483069555131515,0.8431703204047216,0.73695,1.36685,0.17083796019475528,,,1.89565,,,0.00782812567272955,,0.18427914605043721,0.35862860421747234,0.54243,0.6208866261020738
1992-08-06,,,,0.7498500299940012,0.842708465006531,0.735625,1.37155,0.17060479399471126,,,1.90365,,,0.007833000430815024,,0.18490269495677897,0.3577817531305903,0.54295,0.621079436059872
1992-08-07,,,,0.7578053955744164,0.8434370057986295,0.736865,1.3811499999999999,0.17199270750920162,,,1.91855,,,0.007835455435847209,,0.18607247522910172,0.35820467815309665,0.542825,0.6217165594205601
1992-08-10,,,,0.7571742257893541,0.8399302857862796,0.7363500000000001,1.382975,0.1718803712616019,,,1.9201,,,0.007804268935107504,,0.18650974979717064,0.35824959249108856,0.54175,0.6216972334473111
1992-08-11,,,,0.7547739452034116,0.8414321174639235,0.7287349999999999,1.38055,0.1711127461884636,,,1.91845,,,0.007811889696117492,,0.18634292688835263,0.3575259206292456,0.5423,0.6214074879602299
1992-08-12,,,,0.7544322897019992,0.8374157350416616,0.717025,1.38255,0.17227419160335591,,,1.91885,,,0.007853300349471865,,0.186468016073543,0.35826242722794444,0.5344,0.6217552149718655
1992-08-13,,,,0.7607455306200075,0.8355964069354502,0.716805,1.38865,0.17286981174477498,,,1.92215,,,0.007902327235370817,,0.18715901966105503,0.35904708902572574,0.53645,0.6220452848967405
1992-08-14,,,,0.7544892108042854,0.8376963350785341,0.719525,1.37955,0.17202821262687082,,,1.9108,,,0.007933076566088477,,0.18616253851237516,0.35769856741723755,0.5372,0.6213302681040107
1992-08-17,,,,0.7558578987150416,0.8352125615969264,0.7209500000000001,1.3801999999999999,0.17202821262687082,,,1.91325,,,0.007943537336611366,,0.18592025880100027,0.3573725966692874,0.53738,0.6214074879602299
1992-08-18,,,,0.7621370322383965,0.8338892595063375,0.7199500000000001,1.3871,0.172666839333506,,,1.9186,,,0.007916089451810805,,0.18659327331249712,0.35835229614233755,0.5375,0.6218905472636816
1992-08-19,,,,0.7638252367858234,0.8339588024351596,0.7239000000000001,1.38855,0.17295651873119097,,,1.9233500000000001,,,0.00789110278161373,,0.18698054467432665,0.3588151922352392,0.5399,0.6214267959234402
1992-08-20,,,,0.7726781023025806,0.8371353229249509,0.7222500000000001,1.39455,0.17373175816539263,,,1.92825,,,0.007899206129783957,,0.18781282573786962,0.35846790816052193,0.53895,0.622258174916773
1992-08-21,,,,0.7839448102853559,0.8373456144023447,0.7210500000000001,1.4119,0.17325017325017325,,,1.9453999999999998,,,0.007960199004975124,,0.1900978053208376,0.35679880115602813,0.5381,0.6242392084646836
1992-08-24,,,,0.8022462896109106,0.839595315058142,0.7115499999999999,1.4330500000000002,0.17844396859386155,,,1.98185,,,0.008022784708572346,,0.1933095562579136,0.3597122302158274,0.53725,0.624200243438095
1992-08-25,,,,0.7981164451893531,0.8387150884844418,0.71175,1.43275,0.1787310098302055,,,1.9757,,,0.008022784708572345,,0.1929998938500584,0.3615982643283312,0.53995,0.6252931061435048
1992-08-26,,,,0.7912331368437711,0.8380824673147838,0.714995,1.4269500000000002,0.17812611328820802,,,1.97285,,,0.007981642222887358,,0.19218757507327153,0.3614871581687061,0.5419,0.6255669200212692
1992-08-27,,,,0.7899206129783956,0.8351776840522822,0.7152000000000001,1.42425,0.17751584328901354,,,1.96845,,,0.008008649341288593,,0.19209527925851222,0.36085450346420317,0.54155,0.6259780907668232
1992-08-28,,,,0.7901078497214871,0.834480744356824,0.7169500000000001,1.42415,0.17793594306049823,,,1.97135,,,0.008126117341134406,,0.19200307204915276,0.3616113401316265,0.5397500000000001,0.6261152678208057
1992-08-31,,,,0.7965588657001753,0.8360854479327787,0.713225,1.4316999999999998,0.17857142857142855,,,1.9761000000000002,,,0.008119848970809142,,0.19266894658253456,0.3625421455244172,0.53825,0.6261152678208057
1992-09-01,,,,0.8054123711340208,0.8358059258640144,0.71675,1.4435,0.1795170990036801,,,1.9907499999999998,,,0.00814464896562958,,0.19436912640796136,0.36417932189810265,0.5385,0.6278646323852577
1992-09-02,,,,0.8012820512820513,0.8345852111500585,0.7180500000000001,1.43975,0.17985611510791366,,,1.9871000000000003,,,0.008107998540560261,,0.19380783952710887,0.3637884933699547,0.5394,0.6280618012812461
1992-09-03,,,,0.7869987801518907,0.8345503859795534,0.720355,1.4211500000000001,0.17713222920910462,,,1.97125,,,0.008064841324246945,,0.19125029882859193,0.36106296938186017,0.54025,0.6266449429753103
1992-09-04,,,,0.7965112805910114,0.8330209504769045,0.7192500000000001,1.4349999999999998,0.1785076758300607,,,1.9852999999999998,,,0.008124301817812532,,0.19275807897298494,0.36159172678129126,0.54135,0.6264682850430696
1992-09-07,,,,0.7962100402086071,0.8321198252548367,0.7163999999999999,1.4347999999999999,0.17898693395382134,,,1.9823,,,0.008088030119824166,,0.1930147945840049,0.3611738148984198,0.53928,0.6277463904582549
1992-09-08,,,,0.806939681258826,0.8276090374906893,0.71185,1.44265,0.17893889236825622,,,1.9924500000000003,,,0.008133718329334256,,0.19238168526356292,0.3623844899438304,0.53678,0.6290297216543481
1992-09-09,,,,0.794407372100413,0.8220642032142712,0.71695,1.4201000000000001,0.17596339961288052,,,1.95965,,,0.008104154594853051,,0.18683731141108878,0.3602305475504323,0.54005,0.6279434850863422
1992-09-10,,,,0.784037006546709,0.8191014457140517,0.7209450000000001,1.4125,0.17599436818021824,,,1.94365,,,0.008071350740546431,,0.18809367064798269,0.35915025050729976,0.5427000000000001,0.6285552657217386
1992-09-11,,,,0.7715156424796513,0.8204455019075358,0.725337,1.3837,0.17302534821351326,,,1.9091,,,0.008036324185317635,,0.18441678192715538,0.35679243600035676,0.54593,0.6262721152340692
1992-09-14,,,,0.7588404917286385,0.8230791390592206,0.7316999999999999,1.3525,0.16849199663016007,,,1.8850500000000001,,,0.008045375920189871,,0.1814717357771527,0.35432722118876786,0.54935,0.6268609935746748
1992-09-15,,,,0.754204691153179,0.8207485226526591,0.730145,1.33675,0.16736401673640167,,,1.8462500000000002,,,0.008029323087917073,,0.17681902572716823,0.35520824083118724,0.5435,0.624512099921936
1992-09-16,,,,0.7556579891940908,0.8166265158629702,0.73042,1.2867,0.16253555465258027,,,1.76055,,,0.007986614434208268,,0.1691045911896508,0.35090797438371785,0.54995,0.6240639041437843
1992-09-17,,,,0.7748634303204059,0.8219290675214729,0.726575,1.3175999999999999,0.16377333770062233,,,1.7745,,,0.008038908316250653,,0.17739932588256163,0.34915591557409964,0.5437500000000001,0.6254104255917947
1992-09-18,,,,0.7625147737237409,0.819672131147541,0.73089,1.289,0.16207455429497566,,,1.725,,,0.008028904054596548,,0.16864828400371026,0.3481106295580736,0.54223,0.6225487144369047
1992-09-21,,,,0.7669005713409256,0.810011745170305,0.72375,1.31,0.16282667100871123,,,1.7001499999999998,,,0.00808113459129662,,0.17394329448599757,0.3492717683629632,0.53633,0.6231306081754736
1992-09-22,,,,0.7617016414670373,0.8082114281095935,0.7222500000000001,1.28275,0.16301247045398973,,,1.68305,,,0.008254059965745651,,0.17250301880282903,0.34887574790238457,0.5373,0.6242197253433207
1992-09-23,,,,0.7632422530911311,0.8046023253007203,0.71895,1.2970000000000002,0.1633853443346132,,,1.70695,,,0.008309098462816784,,0.17389792191983305,0.3492778680078937,0.53835,0.6247657128576783
1992-09-24,,,,0.7646721468170522,0.8041009146647904,0.71975,1.2965000000000002,0.1634654679199019,,,1.70065,,,0.00829531314807134,,0.17497812773403326,0.3479289529078163,0.5367999999999999,0.6243171531137818
1992-09-25,,,,0.7687281392935389,0.8055096862539771,0.722225,1.3095,0.16451427161306242,,,1.7011,,,0.008265829062654984,,0.17574692442882248,0.3484017071683651,0.5375249999999999,0.6237330422579136
1992-09-28,,,,0.7843444840974155,0.7993605115907275,0.7141,1.34235,0.16747613465081226,,,1.7227,,,0.008355964069354502,,0.17806267806267806,0.3499930001399972,0.5343199999999999,0.6268806419257773
1992-09-29,,,,0.8110957904128479,0.7970350296895549,0.712,1.37645,0.16907599966184803,,,1.77805,,,0.008374858674259873,,0.18228217280349981,0.3516112585925001,0.5368,0.6274509803921569
1992-09-30,,,,0.8060615831049492,0.7991369321133175,0.7124999999999999,1.3737499999999998,0.17170329670329668,,,1.7752,,,0.008338371099205771,,0.18563207722294411,0.35250365722544375,0.5367500000000001,0.6293464237389471
1992-10-01,,,,0.8020532563362208,0.7969715082685794,0.71362,1.367,0.17059024223814398,,,1.7334,,,0.00834916195286898,,0.18463810930576072,0.3515247385534757,0.5395000000000001,0.6286145335680162
1992-10-02,,,,0.808244089715094,0.796781004740847,0.713665,1.367,0.17111567419575632,,,1.7198,,,0.00836977673620556,,0.18491124260355032,0.3506188422565829,0.5424,0.6297229219143576
1992-10-05,,,,0.8040847505327062,0.7992646764976222,0.720475,1.3522,0.17140898183064793,,,1.7035500000000001,,,0.008336285767876123,,0.18455292054996772,0.3513394817742644,0.54435,0.628654051675363
1992-10-06,,,,0.7991688643810436,0.7998400319936012,0.71885,1.35335,0.1692190540654878,,,1.70385,,,0.008347140895564747,,0.18268176835951774,0.35013392622678174,0.54262,0.6293860339239072
1992-10-07,,,,0.7831466833737958,0.7997760627024433,0.7175999999999999,1.3330000000000002,0.16849199663016007,,,1.70115,,,0.00829624221708777,,0.18096272167933405,0.3502749658481908,0.5407500000000001,0.6280420788192809
1992-10-08,,,,0.7583513441777576,0.7976708012603199,0.71926,1.30735,0.1650777929099088,,,1.67465,,,0.008198367704989936,,0.17732068445784202,0.34710772488241726,0.5409,0.624512099921936
1992-10-09,,,,0.7578628268283442,0.7973527887413786,0.717245,1.3060999999999998,0.16400164001640016,,,1.6865,,,0.008201595210268397,,0.17747803709290977,0.3456440212225429,0.5407500000000001,0.6218325404968442
1992-10-12,,,,0.7611508601004718,0.8002240627375664,0.7184499999999999,1.3144,0.1653849334325643,,,1.69535,,,0.008258831788243553,,0.1793078716155639,0.34573364679850643,0.5416899999999999,0.6228589224540642
1992-10-13,,,,0.7641462575937035,0.8010253123998718,0.7213499999999999,1.32285,0.16614055490945343,,,1.70845,,,0.008245042668095807,,0.17953321364452424,0.3457934230090943,0.54295,0.6220839813374806
1992-10-14,,,,0.767842745805659,0.7960832703100745,0.72175,1.3297999999999999,0.16683350016683351,,,1.6995500000000001,,,0.008269622781156838,,0.1795654516071108,0.3472342789680198,0.54262,0.6215813028344107
1992-10-15,,,,0.7624857033930613,0.7990730752327301,0.7210000000000001,1.33195,0.16707042018210674,,,1.6826499999999998,,,0.00828991490402351,,0.17995321216483712,0.3471257983893363,0.54091,0.6239081607187422
1992-10-16,,,,0.7540909433677702,0.8000960115213824,0.718025,1.307,0.1645548790521639,,,1.64025,,,0.0083678507175432,,0.17686593562079944,0.3453754230848933,0.540725,0.6230917814194031
1992-10-19,,,,0.7413447994662318,0.8006725649545618,0.7168500000000001,1.2900500000000001,0.16370631087828438,,,1.61435,,,0.008279859242392879,,0.17611835153222963,0.3426300280956623,0.53847,0.6219485648536865
1992-10-20,,,,0.7356186552890982,0.8037616043081621,0.71365,1.28435,0.16041708441949068,,,1.61755,,,0.00816259897151253,,0.17311520817103782,0.33977201297929094,0.5368499999999999,0.6198859409868585
1992-10-21,,,,0.7327886271205072,0.802858175103368,0.71475,1.278,0.16170501770669943,,,1.59605,,,0.008147635148898033,,0.17397355601948503,0.3399626041135475,0.5375,0.6194443584105058
1992-10-22,,,,0.7406858751203614,0.8019567745298528,0.719955,1.29125,0.16148566814695195,,,1.6165,,,0.008269656974628692,,0.17421602787456444,0.34018812403259,0.5398000000000001,0.6203666366822792
1992-10-23,,,,0.7304335122895439,0.7978617305620936,0.7167950000000001,1.2763,0.15941335883947075,,,1.6144500000000002,,,0.008219527130604178,,0.17220595832615807,0.33775225871823017,0.539925,0.6181424818420646
