Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
2000-05-29,,1.6391852013313848,0.9885621415595056,0.5855063017261763,0.6655827896280496,0.572775,0.928625,0.10782717881606059,-0.017477425282662516,0.26458209616662975,1.49345,,,-0.609655952158475,0.1903218029350105,0.08926712774165105,0.16004813773717497,0.45743999999999996,0.5710576088837612
2000-05-30,,1.6433193002441009,0.9835832019492619,0.5871986586233473,0.6629297181087721,0.575875,0.93193,0.10808081457005392,-0.021357001820652873,0.2695252252252252,1.4984600000000001,,,-0.5901138539515676,0.19109721492380452,0.08997949616356943,0.16280925661186563,0.45938,0.5717922055427251
2000-05-31,,1.6378676140977748,1.0086167673333575,0.589408997620464,0.6669969294494923,0.57278,0.93975,0.10938625203105255,-0.02041606357094787,0.2688812855517634,1.5021600000000002,,,-0.579210636321412,0.18551443948542923,0.09089056009752497,0.16277350197344814,0.458045,0.5716438951743247
2000-06-01,,1.6388676140977747,0.9785925992455541,0.5874135107896609,0.6696408115358821,0.571995,0.933315,0.1087161638631448,-0.02123477275069566,0.2680648012791229,1.4956749999999999,,,-0.5852851087357169,0.1825420168067227,0.0909793289753045,0.16156647564469914,0.457245,0.5718289301183945
2000-06-02,,1.6445918500407497,0.9636479042789917,0.5958533094865937,0.6763123450728074,0.58068,0.948345,0.11101011396011397,-0.019297982444648237,0.27109688221709005,1.5110649999999999,,,-0.58074502545118,0.18174494605635277,0.0935281215526163,0.16213791115339155,0.465135,0.5741646794313896
2000-06-05,,1.644971370309951,0.9686612602057628,0.5971646385542169,0.6750404032312579,0.5823,0.949985,0.11166123976019404,-0.01647728349565675,0.27316447291788,1.52025,,,-0.6156838084591019,0.18183512441963587,0.09229865586814437,0.16291630052278683,0.468045,0.5755335660267598
2000-06-06,,1.650579120969062,0.9736801236521547,0.6019384143377886,0.6758755801123671,0.5883649999999999,0.956555,0.1123573732718894,-0.019037973008732466,0.2723030155083286,1.5294699999999999,,,-0.5865482041587902,0.19398526774276198,0.09414236655863861,0.16327868149576277,0.471555,0.5757644082582145
2000-06-07,,1.652994262295082,0.9582060371344922,0.6080342969756456,0.6748790216289287,0.593975,0.963995,0.11349132075909966,-0.0174049626339725,0.27171135069068103,1.52337,,,-0.5850078310393926,0.1961260162601626,0.09504891799412757,0.16276392269148174,0.47395,0.5750500929152149
2000-06-08,,1.648586928104575,0.9536808009422851,0.6054756105006105,0.6760989129257228,0.58909,0.9579850000000001,0.11266479068270878,-0.016499403736584078,0.26882439190725166,1.5110999999999999,,,-0.5690713746935697,0.2014772670183371,0.09427360439459936,0.16194464158977998,0.469345,0.5750900069718801
2000-06-09,,1.6451233980107616,0.9586744442403087,0.6040633982947625,0.6771090211568456,0.588085,0.9550850000000001,0.11260127660795227,-0.016569446279899567,0.26719870056497175,1.50931,,,-0.578145463049579,0.19908157282927325,0.09466318051575931,0.16295335235378033,0.46885,0.5745330528148578
2000-06-12,,1.643160648525338,0.9686725549965111,0.6055628838756946,0.6764758766343744,0.591781,0.955385,0.11275522710059444,-0.016534471351065238,0.26829855665416524,1.514345,,,-0.6111402096593036,0.19569724067450178,0.09505465768863638,0.1631426757576189,0.471445,0.5746515239477503
2000-06-13,,1.6474199803953604,0.9536963110815407,0.6086612284363682,0.6799947289382279,0.59691,0.9610500000000001,0.11351418434798688,-0.018892225208205837,0.26984927536231884,1.50707,,,-0.6111472128694351,0.20163982942648487,0.09516555661440841,0.165102495543672,0.47304799999999997,0.5744387598024978
2000-06-14,,1.6466196603527106,0.9586893562073419,0.6079550980392158,0.6802167291184085,0.5997950000000001,0.9598949999999999,0.11525610314453714,-0.016420514047258333,0.2684854059935621,1.4998850000000001,,,-0.593620896642281,0.19710179028132993,0.09721050390556174,0.16490221941537353,0.47415,0.5744200929152149
2000-06-15,,1.6420645200130166,1.037674714290964,0.6062651894286587,0.6771250067815,0.60309,0.956206,0.11520009507907797,-0.017105025603125167,0.2682527160043748,1.51224,,,-0.5721076829153753,0.19585819987837016,0.09632100371747213,0.16563788098693757,0.470235,0.5746515239477503
2000-06-16,,1.6465530612244896,0.9537173339281069,0.6135894747418538,0.6811497731768879,0.60659,0.966725,0.11699812181316367,-0.015318391632647619,0.2678057843758486,1.516545,,,-0.5901023869937037,0.1972145748987854,0.09601649375789682,0.16612360348488175,0.47733,0.5732887955993051
