Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
1991-06-14,,232.5581395348837,,0.6491398896462187,0.8748906386701663,0.7553,1.143,0.14277555682467163,,,1.6325,0.0013798813302056021,0.03678499172337686,0.0071058054430469695,0.33112582781456956,0.1542376802652888,0.34825004353125544,0.5734,0.5600672080649678
1991-06-17,,232.5581395348837,,0.6487187804086928,0.8758868354208637,0.7617,1.1445,0.14223739421093806,,,1.6275,0.0013778849466069584,0.03678499172337686,0.007109341674960899,0.33112582781456956,0.15413070283600494,0.3472825143254037,0.5763,0.5594405594405594
1991-06-18,,232.5581395348837,,0.6393044367727911,0.8751203290452437,0.763,1.1305,0.14091453533431975,,,1.608,0.0013799765403988134,0.0368052999631947,0.007084661707403471,0.33112582781456956,0.1524390243902439,0.3458053807317242,0.5743,0.5586592178770949
1991-06-19,,232.5581395348837,,0.6495615459564793,0.8750437521876093,0.7627,1.145,0.14271442842871412,,,1.6335,0.0013785497656465398,0.0368052999631947,0.007134194192765927,0.33112582781456956,0.1543805480509456,0.3475480485177076,0.5760000000000001,0.5614823133071308
1991-06-20,,232.5581395348837,,0.6510416666666666,0.8756567425569176,0.7659,1.1445,0.14266352806904914,,,1.632,0.0013785497656465398,0.03679852805887764,0.007226477814713109,0.33112582781456956,0.15422578655151142,0.3477656059815684,0.5766,0.5630630630630631
1991-06-21,,232.5581395348837,,0.6454944487477408,0.8745080891998251,0.7648,1.1385,0.14207572636215102,,,1.6245,0.0013740982480247338,0.03679852805887764,0.007194244604316547,0.33112582781456956,0.15357444521231667,0.3473669584549118,0.5760000000000001,0.562429696287964
1991-06-24,,232.5581395348837,,0.6518055012384304,0.8748906386701663,0.7655,1.1520000000000001,0.14369880729989942,,,1.6455,0.0013709898546750755,0.03682563063892469,0.007198387561186295,0.33112582781456956,0.15509887553315238,0.34946706272933775,0.5755,0.5643340857787811
1991-06-25,,232.5581395348837,,0.6451612903225806,0.8756567425569176,0.7672,1.1445,0.14289797084881395,,,1.6317,0.0013712718546451835,0.03685277317118113,0.00724112961622013,0.33112582781456956,0.15408320493066255,0.34701738557101713,0.5760000000000001,0.5648121999435188
1991-06-26,,232.5581395348837,,0.6462035541195477,0.8754267705506433,0.7673,1.1489,0.14357501794687724,,,1.6388,0.001375894331315355,0.03687315634218289,0.007233273056057866,0.33112582781456956,0.15461925009663702,0.34825004353125544,0.5783,0.5663155510250312
1991-06-27,,227.27272727272725,,0.6449948400412797,0.8755800717975659,0.7686,1.143,0.14286734766769055,,,1.632,0.0013799765403988134,0.03687995574405311,0.007254261878853827,0.33112582781456956,0.1541449579184265,0.3472825143254037,0.579,0.5664117813650523
1991-06-28,,227.27272727272725,,0.643915003219575,0.8759635599159076,0.7668,1.1355,0.14156285390713477,,,1.6215,0.001379025029304282,0.03686635944700461,0.007273785277858598,0.33112582781456956,0.15297537096527458,0.34616449736914984,0.5762,0.5659309564233164
1991-07-01,,227.27272727272725,,0.6381620931716656,0.8750437521876093,0.7654,1.1246,0.14084507042253522,,,1.6082,0.0013770311209033324,0.03686635944700461,0.007219695328857123,0.33112582781456956,0.1520403819254394,0.34554250172771256,0.5724,0.5644933672029353
1991-07-02,,227.27272727272725,,0.6323110970597534,0.875196919306844,0.7638,1.1209,0.1399384270920795,,,1.6030000000000002,0.0013739094593666276,0.03716090672612412,0.007202535292422933,0.33003300330033003,0.15090922809929827,0.34405642525374164,0.5676,0.5632216277105041
1991-07-03,,227.27272727272725,,0.6327912421692083,0.875196919306844,0.7629,1.1234,0.1400560224089636,,,1.605,0.0013716480351141898,0.037016472330186935,0.007161271841879119,0.33112582781456956,0.15115786927867467,0.3448275862068966,0.5689,0.5648121999435188
1991-07-04,,227.27272727272725,,0.6315124723713293,0.875196919306844,0.7634,1.121,0.1398503601146773,,,1.604,0.001371553970648745,0.03699593044765076,0.007185972980741593,0.33112582781456956,0.15064551603621518,0.34393809114359414,0.5673,0.564652738565782
1991-07-05,,222.22222222222223,,0.6349206349206349,0.8748141020033243,0.7655,1.1264,0.1401443486791395,,,1.6155,0.0013703323055841042,0.03700277520814061,0.0072280448138778465,0.33112582781456956,0.15149219815179518,0.3447324875896305,0.5669,0.56657223796034
1991-07-08,,227.27272727272725,,0.6412311638345624,0.8719916288803627,0.7659999999999999,1.1365,0.14176353841791892,,,1.6335,0.001369487811558477,0.036989088218975404,0.007216569242981887,0.33003300330033003,0.15287013681877246,0.34592500345925004,0.5694,0.5695409499943046
1991-07-09,,227.27272727272725,,0.6349206349206349,0.8704735376044568,0.7659,1.1305,0.14102383302778168,,,1.6222,0.0013678954927843514,0.036975411351451284,0.0072009793331893135,0.33003300330033003,0.15202189115232595,0.3460447089763997,0.5654,0.5689900426742531
1991-07-10,,227.27272727272725,,0.6367398917542184,0.8707009142359599,0.7674,1.1335,0.1413827230312456,,,1.6215,0.0013663068725235689,0.036961744594344856,0.00721240533717995,0.33003300330033003,0.1523809523809524,0.34554250172771256,0.5627,0.5698005698005698
1991-07-11,,227.27272727272725,,0.6284960090503425,0.8704735376044568,0.7674,1.1209,0.1398112548060119,,,1.6055,0.001367147446852143,0.03702332469455757,0.007210325185665873,0.33003300330033003,0.15077271013946475,0.3454828122300916,0.5611,0.5680849855138329
1991-07-12,,222.22222222222223,,0.6459948320413437,0.8707009142359599,0.772,1.1485,0.14290818149339052,,,1.649,0.001367053998632946,0.036961744594344856,0.007326007326007326,0.33003300330033003,0.1543924656476764,0.34857780256553267,0.5627,0.5722460658082975
1991-07-15,,227.27272727272725,,0.6447453255963894,0.8723719794120212,0.7741,1.1474,0.1431229426077,,,1.6518,0.001366960563187752,0.036975411351451284,0.007299802905321556,0.33003300330033003,0.1541901164135379,0.3474031613687685,0.5639,0.5711022272986865
1991-07-16,,227.27272727272725,,0.6396724876863047,0.8711560240439064,0.7755,1.1413,0.1428265371706063,,,1.643,0.001367147446852143,0.03700277520814061,0.007285974499089253,0.33003300330033003,0.15356265356265356,0.3479471120389701,0.5664,0.5706134094151213
1991-07-17,,222.22222222222223,,0.6426735218508998,0.8710801393728224,0.7756,1.147,0.1432870038687491,,,1.6485,0.001367147446852143,0.037016472330186935,0.007301935012778387,0.33003300330033003,0.15428527347064724,0.3475480485177076,0.5648,0.5704506560182544
1991-07-18,,227.27272727272725,,0.649772579597141,0.8637816360024186,0.7726,1.1589,0.1445817971517386,,,1.6658,0.001367147446852143,0.03707823507601039,0.0072992700729927005,0.33003300330033003,0.15567836849069822,0.3484927687750479,0.5637,0.5704506560182544
1991-07-19,,227.27272727272725,,0.6615944426066821,0.8629616845012081,0.7783,1.1765,0.14690759512266782,,,1.6943,0.0013680826321909843,0.037091988130563795,0.007334066740007334,0.33003300330033003,0.15810276679841898,0.3508771929824561,0.5678,0.5717552887364208
1991-07-22,,227.27272727272725,,0.6550933508024893,0.8654262224145391,0.7762,1.1655,0.14553922282055012,,,1.6765,0.0013681762210972774,0.03711952487008166,0.007265329845975008,0.33003300330033003,0.15665387326701655,0.3493449781659389,0.5659,0.5707762557077626
1991-07-23,,227.27272727272725,,0.6548788474132285,0.8659508139937652,0.7761,1.1694,0.14601737606775206,,,1.6805,0.0013724010155767516,0.03709886848451122,0.007291286912139992,0.33003300330033003,0.15715857300015718,0.34891835310537334,0.5658,0.57185337679419
1991-07-24,,227.27272727272725,,0.6610696106299994,0.8670770831526923,0.7762,1.1834,0.14771048744460857,,,1.6925,0.0013757996835660727,0.03710575139146568,0.007275372862859222,0.33003300330033003,0.15912164850027846,0.35069261792039275,0.5676,0.5714285714285714
1991-07-25,,227.27272727272725,,0.6525285481239804,0.8682816705739342,0.7695,1.1682,0.14649868151186637,,,1.6735,0.0013788348845225785,0.03713330857779428,0.007202016564638099,0.33003300330033003,0.15710919088766692,0.347668880158537,0.5675,0.5693788077207766
1991-07-26,,222.22222222222223,,0.6565988181221273,0.8702462796971543,0.777,1.1775,0.14684287812041116,,,1.6825,0.0013787398317937406,0.03716090672612412,0.007262164124909223,0.33003300330033003,0.15862944162436549,0.3490035947370258,0.5722,0.5719842132357147
1991-07-29,,222.22222222222223,,0.6550933508024893,0.8697164724299878,0.7766,1.1745,0.14661681694890405,,,1.6825,0.001375421222749467,0.03716090672612412,0.007256894049346879,0.33003300330033003,0.1575299306868305,0.3487966515521451,0.5715,0.5720823798627002
1991-07-30,,227.27272727272725,,0.652954619653934,0.8678295582747547,0.7786,1.1695,0.14681054099684357,,,1.6769,0.001376746747435809,0.03718163227365681,0.007255840951966333,0.32894736842105265,0.1571462245619549,0.3480076561684357,0.5715,0.5720823798627002
1991-07-31,,227.27272727272725,,0.6569007422978388,0.8685833405715279,0.7776,1.1775,0.14683209749651274,,,1.685,0.0013771259381670454,0.03716781267422412,0.0072806698216235895,0.32894736842105265,0.1581152660289351,0.34979711767175037,0.5712,0.5737234652897303
1991-08-01,,222.22222222222223,,0.6531678641410843,0.8697921196833958,0.7768,1.17,0.1462415911085113,,,1.6763,0.0013764624913971094,0.037243947858472994,0.007269026677327906,0.32894736842105265,0.15687751004016065,0.34791079567198974,0.5718,0.5735589331803843
1991-08-02,,222.22222222222223,,0.6611570247933884,0.8693384334521428,0.7792,1.1794,0.14725371815638344,,,1.69,0.001376178352714512,0.03729951510630362,0.00728862973760933,0.32894736842105265,0.15824036711765171,0.34891835310537334,0.573,0.5756058251309503
1991-08-05,,227.27272727272725,,0.6682258603407952,0.8699434536755111,0.7805,1.1952,0.14898688915375446,,,1.71,0.0013736263736263737,0.037383177570093455,0.0073168947098851255,0.32894736842105265,0.1600204826217756,0.35102499297950013,0.5763,0.5792064871126557
1991-08-06,,227.27272727272725,,0.6697923643670461,0.8712319219376199,0.782,1.1994,0.14971180477580656,,,1.7145,0.0013743815283122594,0.03737619136609979,0.0073735437251142896,0.32894736842105265,0.1609165808444902,0.35120991816808905,0.5749,0.5798782255726298
1991-08-07,,227.27272727272725,,0.6673340006673341,0.8716116098666434,0.7837,1.199,0.14933174046143508,,,1.7115,0.0013727778159104947,0.03734827264239029,0.007358893222459343,0.32894736842105265,0.1608492842206852,0.35044681969511127,0.5742,0.580046403712297
1991-08-08,,222.22222222222223,,0.6651147322913202,0.8727526618956188,0.7829,1.1934,0.14894250819183796,,,1.704,0.0013716480351141898,0.03735524841240194,0.007339449541284404,0.32894736842105265,0.16034634811192175,0.35053280987100394,0.5737,0.5795085767269356
1991-08-09,,,,0.6598482349059716,0.8719916288803627,0.7841,1.186,0.1480494485158043,,,1.6945,0.0013699568463593397,0.03741114852225963,0.007320644216691069,0.32894736842105265,0.15922299180001592,0.35020136578532657,0.5705,0.579609343302614
1991-08-12,,222.22222222222223,,0.6629101756711966,0.8723719794120212,0.7843,1.1884,0.1481371750240723,,,1.6985,0.0013636983499249967,0.03741114852225963,0.007324397568300008,0.32894736842105265,0.15943877551020408,0.3498338289312577,0.5749,0.5812263876780006
1991-08-13,,217.3913043478261,,0.6602839220864972,0.8724480893386842,0.7829999999999999,1.1834,0.14762326542663123,,,1.6925,0.001362862010221465,0.03744617112900206,0.007329766180458843,0.32894736842105265,0.15876796062554577,0.34924737191352634,0.573,0.581260172053011
1991-08-14,,217.3913043478261,,0.6573757559821193,0.8748906386701663,0.7817,1.18,0.1472211998527788,,,1.685,0.0013623978201634877,0.03745318352059925,0.007315824127587973,0.32894736842105265,0.1584786053882726,0.3485170599100826,0.5732,0.5810575246949449
1991-08-15,,217.3913043478261,,0.6508298080052066,0.8744316194473593,0.7789,1.1725,0.147612369916599,,,1.6715,0.0013623978201634877,0.03743215422047539,0.007295010213014297,0.32894736842105265,0.1584786053882726,0.348274300839341,0.5734,0.5798782255726298
1991-08-16,,208.33333333333334,,0.6473748948015796,0.8735913339739669,0.7783,1.1627,0.14491703499746394,,,1.6580000000000001,0.0013623050200939992,0.037439161362785474,0.00727802037845706,0.32894736842105265,0.1563232765358762,0.3463443355383922,0.5735,0.5784359093012494
1991-08-19,,208.33333333333334,,0.6435006435006435,0.8748906386701663,0.779,1.1278,0.1408252358822701,,,1.625,0.0013622122326658493,0.037404151860856556,0.007241653993772177,0.32894736842105265,0.15126304643775523,0.3434655675768504,0.573,0.5749439429655608
1991-08-20,,212.7659574468085,,0.6481301445330223,0.8759635599159076,0.7826,1.1440000000000001,0.1423994304022784,,,1.645,0.0013650945327963963,0.037404151860856556,0.007285974499089253,0.32894736842105265,0.15319800842589046,0.34390260678175943,0.5762,0.5757052389176742
1991-08-21,,212.7659574468085,,0.6563833278634722,0.8738203425375742,0.7847,1.181,0.14550745725718445,,,1.6805,0.001368269822809058,0.037439161362785474,0.007329766180458843,0.3278688524590164,0.1571042543832087,0.3484927687750479,0.5759,0.5812263876780006
1991-08-22,,217.3913043478261,,0.6616819956328988,0.8745080891998251,0.7869,1.1845,0.14785244326162492,,,1.6909999999999998,0.001367801942278758,0.03745318352059925,0.007312614259597806,0.3278688524590164,0.15881839116969745,0.34916201117318435,0.5756,0.5807200929152149
1991-08-23,,212.7659574468085,,0.6548788474132285,0.8736676568233444,0.7864,1.1740000000000002,0.14577259475218657,,,1.6788,0.0013655605626109518,0.037481259370314844,0.007305669199298656,0.3278688524590164,0.15761683347781544,0.34704147145583897,0.5746,0.5785363031530228
1991-08-26,,212.7659574468085,,0.6555227794165847,0.87404947120007,0.7844,1.175,0.14640216675206794,,,1.6802,0.0013637913399249914,0.03743215422047539,0.007306202966318404,0.3278688524590164,0.15761683347781544,0.3470655606844133,0.5735,0.580113702285648
1991-08-27,,212.7659574468085,,0.6562971713591914,0.8758101243650377,0.7853,1.1740000000000002,0.1462095182396374,,,1.6801,0.0013643495463537757,0.03745318352059925,0.007301935012778387,0.3278688524590164,0.1575919943266882,0.3480924533556113,0.5739,0.580046403712297
1991-08-28,,212.7659574468085,,0.6589785831960461,0.8765010079761592,0.7854,1.1814,0.14726456078344746,,,1.6907,0.0013644426251876109,0.037383177570093455,0.0073233247894544115,0.32894736842105265,0.1585917056537943,0.34873583260680036,0.5758,0.5808212812917465
